Prediction,Accuracy,Error,Reliability,Relevance,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
All Domains,0.680185956416465,0.0002293965384679682,0.40462467632256627,,-0.04449503540860691,,,,,-0.14047730058044922
All Domains,0.6828542372881355,0.00024494203461392517,0.40115958801887186,,-0.031210898818562007,,,,-0.2357729261241047,
All Domains,0.6833176755447942,0.00022992878705557293,0.3954801313653859,,-0.04529592296995401,,,-0.11147154037951851,,
All Domains,0.7285186440677967,0.00025802824505316194,0.41002105069486433,,-0.05642267418724655,,0.4545061086210243,,,
All Domains,0.6880184019370461,0.0002321442959641692,0.4098499065784573,,-0.06928041939653444,0.09947351584284149,,,,
All Domains,0.6405457627118645,0.0002460499423062822,,,,,,,-0.2862651847943276,0.053426499372543124
All Domains,0.6255941888619855,0.0002447948487345116,,,,,,-0.10302576494355428,,-0.10905386113690867
All Domains,0.6403893462469733,0.00027026923162021325,,,,,,-0.009955091400357573,-0.2429098679030997,
All Domains,0.7033893462469734,0.00022106969775809111,,,,,0.47872289864276807,,,-0.2041387044583007
All Domains,0.711494430992736,0.0002388846060871032,,,,,0.49803566665282606,,-0.31083708028708534,
All Domains,0.7056799031476998,0.00022446939804755375,,,,,0.5162578104858431,-0.2686805653351984,,
All Domains,0.6363583535108959,0.00025383172833942397,,,,0.08206076617405321,,,,-0.1522952445624296
All Domains,0.6520285714285715,0.00024741797150842963,,,,0.07464242773353529,,,-0.24673177702320995,
All Domains,0.6353975786924939,0.0002869394979503993,,,,0.08589288247886823,,-0.1557374034149544,,
All Domains,0.696206779661017,0.0002308182021406332,,,,0.020732137821583327,0.4488351735670097,,,
All Domains,0.6161661016949151,0.0002513245608467362,,,-0.08474813709987288,,,,,-0.1412507376521132
All Domains,0.6330193704600483,0.0003205932025737859,,,-0.07080206980749855,,,,-0.23969687022301195,
All Domains,0.62001598062954,0.0002579399795336813,,,-0.08125883898527471,,,-0.13872659924967995,,
All Domains,0.694717191283293,0.0002201725851381945,,,-0.09824164040895615,,0.45198943679380243,,,
All Domains,0.6108556900726392,0.00024048238857341813,,,-0.10904330442167919,0.0891878847213526,,,,
All Domains,0.6815767554479418,0.00023194937034821722,0.4111305852530351,,,,,,,-0.1450150374678689
All Domains,0.6808721549636804,0.00025500324478766666,0.40565218651811924,,,,,,-0.2394929868722935,
All Domains,0.6837234866828087,0.00022515861262044804,0.4015602119628709,,,,,-0.11757925019178375,,
All Domains,0.7323772397094431,0.00023202630108581975,0.4182695993886112,,,,0.4549024304287808,,,
All Domains,0.6857070217917676,0.0002257625441683454,0.41984000236109753,,,0.0930690258497292,,,,
All Domains,0.682567554479419,0.0002355236757661897,0.40556283967999623,,-0.05871749390447297,,,,,
All Domains,0.6186876513317192,0.00040523115215021624,,,,,,,,-0.14992786881717282
All Domains,0.6403205811138014,0.0002620244626538594,,,,,,,-0.24821086427961403,
All Domains,0.6152498789346247,0.00037789990497803734,,,,,,-0.15035293199730107,,
All Domains,0.6958794188861986,0.00021952937785384616,,,,,0.45216601106200033,,,
All Domains,0.6111801452784503,0.00023814899252222048,,,,0.0778477831152656,,,,
All Domains,0.611183535108959,0.0002448270037677405,,,-0.09878363571798812,,,,,
All Domains,0.6823777239709443,0.000231435609935442,0.4141441533841304,,,,,,,
Within Bail,0.8202158469945355,0.0004384471285631825,,0.9030572739690684,,,,,,
Within Bail,0.720327868852459,0.0005478438772378158,,,-0.24716592783400326,-0.021311304111093686,0.5936208915784346,-0.006615975548067553,-0.15149035481408984,-0.08320965321655403
Within Bail,0.7507622950819672,0.0005466132481497466,0.44846940806448854,,,-0.011227023430754336,0.640170490189929,-0.08715789749935633,-0.12613730686018543,-0.10953936357167449
Within Bail,0.7542595628415302,0.0005323136224837282,0.4063619090661526,,-0.11668671311197189,,0.6119297977412421,-0.06388885762892979,-0.12567990241630828,-0.1077491686514924
Within Bail,0.6961174863387978,0.0006412985069742532,0.3813225122651438,,-0.22813029062119095,0.11554462789053474,,0.06693910483215991,-0.15778420517058442,-0.048612528817495296
Within Bail,0.7535737704918033,0.0005741821272527525,0.40068598615797135,,-0.125688700992068,0.0035499135903254856,0.5988484846021761,,-0.15497622492186283,-0.1059563244951429
Within Bail,0.7524398907103825,0.0005351350238989008,0.41007675258871484,,-0.11700428602496289,0.005739303443300918,0.6136476403765228,-0.10166780994057363,,-0.18533925261295123
Within Bail,0.75075956284153,0.0005687264893360068,0.4024205461015702,,-0.11759363518596874,-0.00687262665778688,0.605165784457111,-0.0616340378279307,-0.19849471543900676,
Within Bail,0.7270464480874317,0.0006062399567678925,,,,-0.05712051955821264,0.6507377662596864,-0.05520991854117422,-0.15510537175404743,-0.07788602120386291
Within Bail,0.7217267759562842,0.000534732325981602,,,-0.2503493506409608,,0.587579298674662,-0.0048593785849222046,-0.15054243217847657,-0.08641031234442027
Within Bail,0.648,0.0005861646126324276,,,-0.3423217339091707,0.09127107662505,,0.11587531029213632,-0.17524216035471984,-0.028156948410977888
Within Bail,0.7218579234972677,0.0005451885471477314,,,-0.24796411012515832,-0.020986867411505756,0.5923800528239295,,-0.15461084903667646,-0.08308889998227113
Within Bail,0.7178415300546449,0.0005644029205464831,,,-0.24796983691644361,-0.018658393721676422,0.5957359690815109,-0.051762743938149475,,-0.17731286232910548
Within Bail,0.7231284153005465,0.0005373661721781593,,,-0.24654440206388561,-0.02655152303685035,0.5886170834903695,-0.00563437339263958,-0.20861772358448533,
Within Bail,0.7531338797814208,0.0005426358471909626,0.45008500062942164,,,,0.6373741290848759,-0.08646878451934627,-0.12482479985455328,-0.11132583024689253
Within Bail,0.6922923497267759,0.0006451045104419386,0.4583260094305059,,,0.10301286756125654,,0.03395350340103565,-0.16307663767797087,-0.051080027418622755
Within Bail,0.7509672131147541,0.0005602407464604036,0.44548212128832826,,,-0.007961387923645069,0.6244682962283561,,-0.16716074015473348,-0.10713161043512553
Within Bail,0.7520956284153005,0.000532300931994408,0.45197904592112736,,,-0.005473363416133189,0.6420958237508865,-0.12476211608739855,,-0.18794182425773248
Within Bail,0.7488224043715848,0.0005538388739924181,0.444557222379823,,,-0.01875388552245772,0.6338506919147135,-0.08504436952768525,-0.20023481591923323,
Within Bail,0.6764781420765028,0.0005789037330781732,0.3695420097483044,,-0.2204257594868031,,,0.06844791005208165,-0.16695250014700755,-0.02840453744779334
Within Bail,0.7555546448087432,0.0005501341013161701,0.40030761244256813,,-0.1253214344272066,,0.5997451385383644,,-0.15548051762496415,-0.10540802254701023
Within Bail,0.7529234972677595,0.0005297213805620645,0.4094970346682235,,-0.11636212702576963,,0.6152007640290711,-0.1023110345048403,,-0.18484824771286573
Within Bail,0.7509398907103826,0.0005639563225688023,0.4030427315219903,,-0.11841802346181012,,0.6031783459812812,-0.06105640961683875,-0.19849430588778713,
Within Bail,0.6982814207650274,0.0005924236550574879,0.38707155619086503,,-0.22151047735764343,0.11613917494460604,,,-0.12623073509544405,-0.04866507078150701
Within Bail,0.6913497267759563,0.0006206363536167516,0.3838001174262371,,-0.22979540399524173,0.11979370711239515,,0.02206872773281267,,-0.1486586106918256
Within Bail,0.6966912568306011,0.0006155588941944541,0.37973260914092577,,-0.22831890107404668,0.11229224401053742,,0.06689302884930744,-0.19187183229820645,
Within Bail,0.7501939890710382,0.0005307491766431414,0.40102235607096237,,-0.1334943689962606,0.013649340461187215,0.5910509514639493,,,-0.21493657247890127
Within Bail,0.7493551912568306,0.0005647947106237083,0.39700339315332056,,-0.1262479831121876,-0.00373381360440192,0.5928224138658009,,-0.22554450420564537,
Within Bail,0.7458196721311475,0.0005387433604809714,0.4060688314414541,,-0.12094232733690453,-0.007359857034061551,0.5988649236648349,-0.15862558511642197,,
Within Bail,0.7332459016393443,0.0005851234255116547,,,,,0.6354171039946616,-0.05163396070606621,-0.15210509921094953,-0.08646708975530273
Within Bail,0.5782732240437158,0.0006798174616849519,,,,0.05918956192825867,,0.0705581887852631,-0.18534611232931647,-0.020323303608119923
Within Bail,0.7272431693989072,0.000607892860161631,,,,-0.05505130023108501,0.6409695008861166,,-0.18144307293439768,-0.07714382351269862
Within Bail,0.7249808743169399,0.0005812330575785541,,,,-0.0539563038951083,0.6534204742785232,-0.10055984112054585,,-0.17537392766235646
Within Bail,0.7231830601092897,0.0005429207208848693,,,,-0.061793839134222164,0.6462762029694006,-0.05457113876161085,-0.20857299614193656,
Within Bail,0.6466939890710383,0.000620148869589483,,,-0.3332046563981419,,,0.11336524423973303,-0.17872052637890162,-0.013148176012852399
Within Bail,0.723396174863388,0.0005370883698712121,,,-0.25089782598476457,,0.5867273616338252,,-0.15284379939069753,-0.08629585408433309
Within Bail,0.719311475409836,0.0005493271056784884,,,-0.25073086064098,,0.5904656185859564,-0.050031671309402746,,-0.1795234493814247
Within Bail,0.7242103825136612,0.0005496745781307681,,,-0.250523664128721,,0.5807550512427235,-0.0033854601801831994,-0.21025181867834855,
Within Bail,0.6550792349726776,0.0006152312818475699,,,-0.3329402666159264,0.08964749263834404,,,-0.1170424362999162,-0.02854449668338719
Within Bail,0.6454207650273223,0.0005696002843221083,,,-0.3443326695855099,0.09377896367709418,,0.06430457705012899,,-0.13899210076830257
Within Bail,0.6530573770491803,0.0005980333682571666,,,-0.3420417025315966,0.08952457393883441,,0.1158063193528983,-0.19516226118417973,
Within Bail,0.7178770491803279,0.0005260966176209422,,,-0.25528909350502,-0.015348614267432815,0.5851367871533458,,,-0.1937287208786481
Within Bail,0.7247814207650274,0.0005392701798301223,,,-0.2472336444348679,-0.026267544210421604,0.5875704309658274,,-0.21119527772018662,
Within Bail,0.7120355191256831,0.0005531417961997666,,,-0.24757258329325696,-0.03485043944798313,0.5817759222116601,-0.11033575029231346,,
Within Bail,0.672415300546448,0.0005620551399401182,0.4451118598341584,,,,,0.03506284144316496,-0.17106420716942877,-0.031950828851237796
Within Bail,0.7504918032786885,0.000527986946019729,0.44668851018330974,,,,0.6225940872310266,,-0.16603871270681464,-0.10837426490899078
Within Bail,0.7529426229508197,0.0005421790102298387,0.45280268498567827,,,,0.6407090036298486,-0.12417861353422775,,-0.18844924761255424
Within Bail,0.7496912568306011,0.0005321992848579179,0.44715729246642255,,,,0.6288887719440123,-0.08375710625468513,-0.20017465455477285,
Within Bail,0.6934262295081967,0.0006315021889660277,0.4600786323211327,,,0.10325677875420175,,,-0.1463162408438559,-0.05124716258723676
Within Bail,0.685879781420765,0.0005760131906270772,0.46149876035015397,,,0.1070522358581054,,-0.013436824167151567,,-0.15390987013233828
Within Bail,0.693704918032787,0.0006496053862237149,0.45648891142132225,,,0.09941051250169224,,0.034080466288462265,-0.19884634224129016,
Within Bail,0.7487021857923497,0.0005307732236507004,0.44867978140968495,,,0.0030170812322597787,0.6179012602906708,,,-0.22583150724603432
Within Bail,0.7492650273224043,0.0005229101861327697,0.4417911339175221,,,-0.015485367687270513,0.618785491936341,,-0.2386244886597593,
Within Bail,0.747688524590164,0.0005339728881573454,0.44842203663311553,,,-0.018419462597119175,0.6280532666244217,-0.1832197928961564,,
Within Bail,0.6797240437158469,0.0005689198851692248,0.37525906738363995,,-0.2134414834783512,,,,-0.13455268774249743,-0.027862125077232125
Within Bail,0.6752377049180327,0.0005806212814901494,0.3710312162545206,,-0.2219447484530188,,,0.02059846533949393,,-0.13323319606981499
Within Bail,0.6783633879781421,0.0005720627518269365,0.3688247766982341,,-0.22061937605812126,,,0.06828525283152585,-0.18685084097154878,
Within Bail,0.7511502732240437,0.0005431339066264425,0.39939409452751046,,-0.13223068440131902,,0.5943123995527111,,,-0.2141927026277136
Within Bail,0.751655737704918,0.0005667920526041293,0.39735250451160714,,-0.12665272419132648,,0.5918101622643623,,-0.22541204689679667,
Within Bail,0.7475765027322404,0.0005508014492420438,0.40693586268064774,,-0.12175249381719987,,0.5968651114526058,-0.1580387615049466,,
Within Bail,0.6950928961748635,0.0006065208356913959,0.3857449436419055,,-0.22710803840431276,0.11968201745427814,,,,-0.1412467956599508
Within Bail,0.7003060109289617,0.0006294463490516027,0.38549884455996697,,-0.2217481769682509,0.11283156525523436,,,-0.16045704201821176,
Within Bail,0.682191256830601,0.0006400079791663005,0.3792322314939244,,-0.2328162833524084,0.1057254417134054,,-0.029237064734250577,,
Within Bail,0.739967213114754,0.0005351480451442431,0.3909470207385109,,-0.15026614643358227,0.00214094888214881,0.5599217005143998,,,
Within Bail,0.5713934426229508,0.0006759869428195299,,,,,,0.06952798478788151,-0.18808915815113703,-0.009329040278111789
Within Bail,0.733311475409836,0.0005982063844859297,,,,,0.6267961745185645,,-0.17685183050168818,-0.08552925772367569
Within Bail,0.7285792349726775,0.0005415745081758851,,,,,0.6390244027094255,-0.09652777456156347,,-0.181527921718473
Within Bail,0.7286584699453551,0.000537946461891568,,,,,0.6290493980097903,-0.05058903773085934,-0.21183335314999405,
Within Bail,0.5813087431693988,0.0007097432884709498,,,,0.05849556117379608,,,-0.14934641220437864,-0.020439497908567524
Within Bail,0.5682185792349725,0.0006965014115632027,,,,0.06210625879456513,,0.01646057108963519,,-0.1384171681265162
Within Bail,0.5811366120218578,0.000656200117384363,,,,0.05779448090365432,,0.07055576824302072,-0.19976679190970445,
Within Bail,0.7219016393442623,0.0005663870259490409,,,,-0.04870139133382945,0.6342159792663038,,,-0.20835232184659205
Within Bail,0.7211311475409836,0.0005590855332486951,,,,-0.059684967051277724,0.6366466478509553,,-0.23399672282815195,
Within Bail,0.7168797814207651,0.0005292275293833148,,,,-0.06849992850891004,0.6412645891141056,-0.15876365260905562,,
Within Bail,0.6526830601092898,0.0006113881632732189,,,-0.32408496579568247,,,,-0.12238862277237439,-0.012825797312211002
Within Bail,0.6417759562841531,0.0005704266830458957,,,-0.3351747579423378,,,0.06105127836157018,,-0.12583063671260805
Within Bail,0.6487486338797814,0.0005742699674344147,,,-0.33311695840093214,,,0.11329384961147498,-0.18802996791319454,
Within Bail,0.7207814207650273,0.0005457390226148345,,,-0.2573495350289297,,0.5810995594563645,,,-0.19509621349067494
Within Bail,0.724811475409836,0.0005368880382833964,,,-0.25090948828330767,,0.5801751784461633,,-0.21180833216030803,
Within Bail,0.7152540983606557,0.0005285973738536081,,,-0.2526690203757335,,0.571601369437789,-0.10856833965107432,,
Within Bail,0.650243169398907,0.0006177522458015036,,,-0.3377569425527919,0.0923428833367616,,,,-0.11576747890106862
Within Bail,0.6552213114754099,0.0005951565266616194,,,-0.33262836643019744,0.08778897267333097,,,-0.1373900509765221,
Within Bail,0.6402595628415301,0.0005778769813565396,,,-0.3443196106297173,0.0797825394722864,,0.01373726046204539,,
Within Bail,0.7128825136612023,0.0005165127837386213,,,-0.2652411184628074,-0.030487825778168054,0.5554629904143621,,,
Within Bail,0.6721912568306011,0.000550871212068006,0.4469171301791992,,,,,,-0.15361608332972126,-0.03190352701367799
Within Bail,0.669844262295082,0.0005876202879729322,0.4476319923649853,,,,,-0.015342060223325762,,-0.1387018673955802
Within Bail,0.674016393442623,0.000600124307448032,0.44424245546036045,,,,,0.03505978202822402,-0.19350283128654805,
Within Bail,0.7506693989071038,0.0005192269752278299,0.44819647275631663,,,,0.6185687785549955,,,-0.22566345886951386
Within Bail,0.7494098360655738,0.0005412083527512062,0.44399215977173623,,,,0.6149198360990662,,-0.23806048353497622,
Within Bail,0.7490027322404372,0.0005391986388627639,0.45136698025943023,,,,0.6235642101411107,-0.18197293891131158,,
